start,end,levelPrice,categories,tag
2024.01.01,2024.01.05,4796,weekly_stacked_tuesday_wednesday,weeklyDown1
2024.01.01,2024.01.05,4765,weekly,weeklyDown2
2024.01.01,2024.01.05,4735,weekly_stacked_thursday,weeklyDown3
2024.01.01,2024.01.05,4710,weekly_stacked_friday_thursday,weeklyDown4
2024.01.01,2024.01.05,4680,weekly,weeklyDown5
2024.01.01,2024.01.05,4823,weekly_pivot_stacked_tuesday_wednesday,weeklyPivot
2024.01.01,2024.01.05,4841,weekly_stacked_tuesday,weeklyUp1
2024.01.01,2024.01.05,4870,weekly,weeklyUp2
2024.01.01,2024.01.05,4900,weekly,weeklyUp3
2024.01.01,2024.01.05,4920,weekly,weeklyUp4
2024.01.01,2024.01.05,4940,weekly,weeklyUp5
2024.01.02,2024.01.02,4808,daily_tuesday,dailyDown1
2024.01.02,2024.01.02,4788,daily_tuesday,dailyDown3
2024.01.02,2024.01.02,4855,daily_tuesday,dailyUp2
2024.01.03,2024.01.03,4781,daily_wednesday,dailyDown1
2024.01.03,2024.01.03,4767,daily_wednesday,dailyDown2
2024.01.03,2024.01.03,4750,daily_wednesday,dailyDown3
2024.01.03,2024.01.03,4808,daily_wednesday,dailyUp1
2024.01.04,2024.01.04,4725,daily_thursday,dailyDown2
2024.01.04,2024.01.04,4747,daily_thursday_pivot,dailyPivot
2024.01.04,2024.01.04,4767,daily_thursday,dailyUp1
2024.01.04,2024.01.04,4787,daily_thursday,dailyUp2
2024.01.05,2024.01.05,4725,daily_friday,dailyDown1
2024.01.05,2024.01.05,4694,daily_friday,dailyDown3
2024.01.05,2024.01.05,4737,daily_friday_pivot,dailyPivot
2024.01.05,2024.01.05,4747,daily_friday,dailyUp1
2024.01.05,2024.01.05,4767,daily_friday,dailyUp2
2024.01.08,2024.01.08,4730,daily_monday,dailyDown1
2024.01.08,2024.01.08,4694,daily_monday,dailyDown3
2024.01.08,2024.01.08,4746,daily_monday_pivot,dailyPivot
2024.01.08,2024.01.12,4720,weekly,weeklyDown1
2024.01.08,2024.01.12,4710,weekly_stacked_monday,weeklyDown2
2024.01.08,2024.01.12,4675,weekly,weeklyDown3
2024.01.08,2024.01.12,4645,weekly,weeklyDown4
2024.01.08,2024.01.12,4633,weekly,weeklyDown5
2024.01.08,2024.01.12,4756,weekly_pivot_stacked_monday,weeklyPivot
2024.01.08,2024.01.12,4767,weekly_stacked_monday,weeklyUp1
2024.01.08,2024.01.12,4795,weekly,weeklyUp2
2024.01.08,2024.01.12,4825,weekly_stacked_friday_thursday_tuesday_wednesday,weeklyUp3
2024.01.08,2024.01.12,4841,weekly_stacked_friday_thursday_tuesday,weeklyUp4
2024.01.08,2024.01.12,4870,weekly,weeklyUp5
2024.01.09,2024.01.09,4786,daily_tuesday,dailyDown1
2024.01.09,2024.01.09,4773,daily_tuesday,dailyDown2
2024.01.09,2024.01.09,4763,daily_tuesday,dailyDown3
2024.01.09,2024.01.09,4796,daily_tuesday_pivot,dailyPivot
2024.01.09,2024.01.09,4808,daily_tuesday,dailyUp1
2024.01.10,2024.01.10,4786,daily_wednesday,dailyDown1
2024.01.10,2024.01.10,4773,daily_wednesday,dailyDown2
2024.01.10,2024.01.10,4763,daily_wednesday,dailyDown3
2024.01.10,2024.01.10,4796,daily_wednesday_pivot,dailyPivot
2024.01.10,2024.01.10,4808,daily_wednesday,dailyUp1
2024.01.11,2024.01.11,4808,daily_thursday,dailyDown1
2024.01.11,2024.01.11,4796,daily_thursday,dailyDown2
2024.01.11,2024.01.11,4786,daily_thursday,dailyDown3
2024.01.11,2024.01.11,4855,daily_thursday,dailyUp2
2024.01.12,2024.01.12,4808,daily_friday,dailyDown1
2024.01.12,2024.01.12,4793,daily_friday,dailyDown2
2024.01.12,2024.01.12,4783,daily_friday,dailyDown3
2024.01.12,2024.01.12,4855,daily_friday,dailyUp2
2024.01.15,2024.01.19,4792,weekly,weeklyDown1
2024.01.15,2024.01.19,4760,weekly,weeklyDown2
2024.01.15,2024.01.19,4730,weekly_stacked_thursday,weeklyDown3
2024.01.15,2024.01.19,4700,weekly,weeklyDown4
2024.01.15,2024.01.19,4675,weekly,weeklyDown5
2024.01.15,2024.01.19,4839,weekly_pivot,weeklyPivot
2024.01.15,2024.01.19,4850,weekly_stacked_friday_tuesday,weeklyUp1
2024.01.15,2024.01.19,4870,weekly,weeklyUp2
2024.01.15,2024.01.19,4900,weekly,weeklyUp3
2024.01.15,2024.01.19,4920,weekly,weeklyUp4
2024.01.15,2024.01.19,4940,weekly,weeklyUp5
2024.01.16,2024.01.16,4808,daily_tuesday,dailyDown1
2024.01.16,2024.01.16,4793,daily_tuesday,dailyDown2
2024.01.16,2024.01.16,4783,daily_tuesday,dailyDown3
2024.01.16,2024.01.16,4824,daily_tuesday_pivot,dailyPivot
2024.01.16,2024.01.16,4841,daily_tuesday,dailyUp1
2024.01.17,2024.01.17,4781,daily_wednesday,dailyDown1
2024.01.17,2024.01.17,4767,daily_wednesday,dailyDown2
2024.01.17,2024.01.17,4801,daily_wednesday_pivot,dailyPivot
2024.01.17,2024.01.17,4814,daily_wednesday,dailyUp1
2024.01.17,2024.01.17,4824,daily_wednesday,dailyUp2
2024.01.17,2024.01.17,4841,daily_wednesday,dailyUp3
2024.01.18,2024.01.18,4765,daily_thursday,dailyDown1
2024.01.18,2024.01.18,4748,daily_thursday,dailyDown2
2024.01.18,2024.01.18,4779,daily_thursday_pivot,dailyPivot
2024.01.18,2024.01.18,4801,daily_thursday,dailyUp1
2024.01.18,2024.01.18,4814,daily_thursday,dailyUp2
2024.01.19,2024.01.19,4793,daily_friday,dailyDown1
2024.01.19,2024.01.19,4775,daily_friday,dailyDown2
2024.01.19,2024.01.19,4765,daily_friday,dailyDown3
2024.01.19,2024.01.19,4811,daily_friday_pivot,dailyPivot
2024.01.19,2024.01.19,4824,daily_friday,dailyUp1
2024.01.19,2024.01.19,4841,daily_friday,dailyUp2
2024.01.22,2024.01.22,4845,daily_monday,dailyDown1
2024.01.22,2024.01.22,4886,daily_monday,dailyUp1
2024.01.22,2024.01.26,4835,weekly_stacked_monday,weeklyDown1
2024.01.22,2024.01.26,4810,weekly,weeklyDown2
2024.01.22,2024.01.26,4780,weekly,weeklyDown3
2024.01.22,2024.01.26,4746,weekly,weeklyDown4
2024.01.22,2024.01.26,4710,weekly,weeklyDown5
2024.01.22,2024.01.26,4860,weekly_pivot_stacked_monday_thursday_tuesday_wednesday,weeklyPivot
2024.01.22,2024.01.26,4900,weekly_stacked_friday_monday,weeklyUp1
2024.01.22,2024.01.26,4930,weekly_stacked_friday_thursday_wednesday,weeklyUp2
2024.01.22,2024.01.26,4960,weekly_stacked_friday,weeklyUp3
2024.01.22,2024.01.26,4993,weekly,weeklyUp4
2024.01.22,2024.01.26,5030,weekly,weeklyUp5
2024.01.23,2024.01.23,4845,daily_tuesday,dailyDown2
2024.01.23,2024.01.23,4886,daily_tuesday_pivot,dailyPivot
2024.01.23,2024.01.23,4895,daily_tuesday,dailyUp1
2024.01.23,2024.01.23,4913,daily_tuesday,dailyUp2
2024.01.24,2024.01.24,4881,daily_wednesday,dailyDown1
2024.01.24,2024.01.24,4895,daily_wednesday_pivot,dailyPivot
2024.01.24,2024.01.24,4913,daily_wednesday,dailyUp1
2024.01.25,2024.01.25,4881,daily_thursday,dailyDown1
2024.01.25,2024.01.25,4899,daily_thursday_pivot,dailyPivot
2024.01.25,2024.01.25,4914,daily_thursday,dailyUp1
2024.01.26,2024.01.26,4910,daily_friday,dailyDown1
2024.01.26,2024.01.26,4881,daily_friday,dailyDown3
2024.01.26,2024.01.26,4944,daily_friday,dailyUp1
2024.01.29,2024.01.29,4881,daily_monday,dailyDown2
2024.01.29,2024.01.29,4922,daily_monday_pivot,dailyPivot
2024.01.29,2024.01.29,4934,daily_monday,dailyUp1
2024.01.29,2024.01.29,4950,daily_monday,dailyUp2
2024.01.29,2024.02.02,4900,weekly_stacked_monday,weeklyDown1
2024.01.29,2024.02.02,4865,weekly,weeklyDown2
2024.01.29,2024.02.02,4835,weekly_stacked_thursday,weeklyDown3
2024.01.29,2024.02.02,4810,weekly,weeklyDown4
2024.01.29,2024.02.02,4780,weekly,weeklyDown5
2024.01.29,2024.02.02,4924,weekly_pivot,weeklyPivot
2024.01.29,2024.02.02,4960,weekly_stacked_friday_monday_tuesday_wednesday,weeklyUp1
2024.01.29,2024.02.02,4975,weekly_stacked_tuesday_wednesday,weeklyUp2
2024.01.29,2024.02.02,4993,weekly_stacked_tuesday_wednesday,weeklyUp3
2024.01.29,2024.02.02,5005,weekly,weeklyUp4
2024.01.29,2024.02.02,5025,weekly,weeklyUp5
2024.01.30,2024.01.30,4933,daily_tuesday,dailyDown1
2024.01.30,2024.01.30,4917,daily_tuesday,dailyDown2
2024.01.30,2024.01.30,4945,daily_tuesday_pivot,dailyPivot
2024.01.31,2024.01.31,4933,daily_wednesday,dailyDown1
2024.01.31,2024.01.31,4917,daily_wednesday,dailyDown2
2024.01.31,2024.01.31,4945,daily_wednesday_pivot,dailyPivot
2024.02.01,2024.02.01,4860,daily_thursday,dailyDown1
2024.02.01,2024.02.01,4845,daily_thursday,dailyDown2
2024.02.01,2024.02.01,4876,daily_thursday_pivot,dailyPivot
2024.02.01,2024.02.01,4896,daily_thursday,dailyUp1
2024.02.01,2024.02.01,4906,daily_thursday,dailyUp2
2024.02.02,2024.02.02,4906,daily_friday,dailyDown1
2024.02.02,2024.02.02,4896,daily_friday,dailyDown2
2024.02.02,2024.02.02,4927,daily_friday_pivot,dailyPivot
2024.02.02,2024.02.02,4941,daily_friday,dailyUp1
2024.02.05,2024.02.05,4945,daily_monday,dailyDown2
2024.02.05,2024.02.05,4984,daily_monday_pivot,dailyPivot
2024.02.05,2024.02.05,5013,daily_monday,dailyUp2
2024.02.05,2024.02.09,4920,weekly,weeklyDown1
2024.02.05,2024.02.09,4890,weekly,weeklyDown2
2024.02.05,2024.02.09,4865,weekly,weeklyDown3
2024.02.05,2024.02.09,4835,weekly,weeklyDown4
2024.02.05,2024.02.09,4810,weekly,weeklyDown5
2024.02.05,2024.02.09,4960,weekly_pivot_stacked_monday,weeklyPivot
2024.02.05,2024.02.09,4997,weekly_stacked_monday_tuesday_wednesday,weeklyUp1
2024.02.05,2024.02.09,5040,weekly_stacked_friday_thursday,weeklyUp2
2024.02.05,2024.02.09,5070,weekly,weeklyUp3
2024.02.05,2024.02.09,5095,weekly,weeklyUp4
2024.02.05,2024.02.09,5122,weekly,weeklyUp5
2024.02.06,2024.02.06,4955,daily_tuesday,dailyDown1
2024.02.06,2024.02.06,4945,daily_tuesday,dailyDown2
2024.02.06,2024.02.06,4927,daily_tuesday,dailyDown3
2024.02.06,2024.02.06,4973,daily_tuesday_pivot,dailyPivot
2024.02.06,2024.02.06,4983,daily_tuesday,dailyUp1
2024.02.07,2024.02.07,4955,daily_wednesday,dailyDown1
2024.02.07,2024.02.07,4945,daily_wednesday,dailyDown2
2024.02.07,2024.02.07,4978,daily_wednesday_pivot,dailyPivot
2024.02.07,2024.02.07,5013,daily_wednesday,dailyUp2
2024.02.08,2024.02.08,4999,daily_thursday,dailyDown1
2024.02.08,2024.02.08,4978,daily_thursday,dailyDown2
2024.02.08,2024.02.08,5018,daily_thursday_pivot,dailyPivot
2024.02.08,2024.02.08,5056,daily_thursday,dailyUp2
2024.02.09,2024.02.09,4999,daily_friday,dailyDown1
2024.02.09,2024.02.09,4978,daily_friday,dailyDown2
2024.02.09,2024.02.09,5018,daily_friday_pivot,dailyPivot
2024.02.09,2024.02.09,5056,daily_friday,dailyUp2
2024.02.12,2024.02.12,5022,daily_monday,dailyDown1
2024.02.12,2024.02.12,5012,daily_monday,dailyDown2
2024.02.12,2024.02.12,5047,daily_monday,dailyUp1
2024.02.12,2024.02.12,5067,daily_monday,dailyUp2
2024.02.12,2024.02.16,4990,weekly,weeklyDown1
2024.02.12,2024.02.16,4960,weekly_stacked_wednesday,weeklyDown2
2024.02.12,2024.02.16,4920,weekly,weeklyDown3
2024.02.12,2024.02.16,4890,weekly,weeklyDown4
2024.02.12,2024.02.16,4865,weekly,weeklyDown5
2024.02.12,2024.02.16,5034,weekly_pivot_stacked_monday,weeklyPivot
2024.02.12,2024.02.16,5071,weekly_stacked_friday_monday_tuesday,weeklyUp1
2024.02.12,2024.02.16,5100,weekly,weeklyUp2
2024.02.12,2024.02.16,5130,weekly,weeklyUp3
2024.02.12,2024.02.16,5165,weekly,weeklyUp4
2024.02.12,2024.02.16,5200,weekly,weeklyUp5
2024.02.13,2024.02.13,5022,daily_tuesday,dailyDown1
2024.02.13,2024.02.13,5012,daily_tuesday,dailyDown2
2024.02.13,2024.02.13,4999,daily_tuesday,dailyDown3
2024.02.13,2024.02.13,5044,daily_tuesday_pivot,dailyPivot
2024.02.13,2024.02.13,5058,daily_tuesday,dailyUp1
2024.02.13,2024.02.13,5067,daily_tuesday,dailyUp2
2024.02.14,2024.02.14,4940,daily_wednesday,dailyDown1
2024.02.14,2024.02.14,4930,daily_wednesday,dailyDown2
2024.02.14,2024.02.14,4981,daily_wednesday,dailyUp1
2024.02.14,2024.02.14,5002,daily_wednesday,dailyUp2
2024.02.14,2024.02.14,5012,daily_wednesday,dailyUp3
2024.02.15,2024.02.15,4991,daily_thursday,dailyDown1
2024.02.15,2024.02.15,4981,daily_thursday,dailyDown2
2024.02.15,2024.02.15,5011,daily_thursday_pivot,dailyPivot
2024.02.15,2024.02.15,5033,daily_thursday,dailyUp1
2024.02.15,2024.02.15,5044,daily_thursday,dailyUp2
2024.02.15,2024.02.15,5054,daily_thursday,dailyUp3
2024.02.16,2024.02.16,5032,daily_friday,dailyDown1
2024.02.16,2024.02.16,5011,daily_friday,dailyDown2
2024.02.16,2024.02.16,5048,daily_friday_pivot,dailyPivot
2024.02.16,2024.02.16,5067,daily_friday,dailyUp1
2024.02.16,2024.02.16,5088,daily_friday,dailyUp3
2024.02.19,2024.02.19,4991,daily_monday,dailyDown2
2024.02.19,2024.02.19,4981,daily_monday,dailyDown3
2024.02.19,2024.02.19,5032,daily_monday_pivot,dailyPivot
2024.02.19,2024.02.19,5055,daily_monday,dailyUp2
2024.02.19,2024.02.23,4985,weekly,weeklyDown1
2024.02.19,2024.02.23,4960,weekly_stacked_thursday_wednesday,weeklyDown2
2024.02.19,2024.02.23,4930,weekly,weeklyDown3
2024.02.19,2024.02.23,4890,weekly,weeklyDown4
2024.02.19,2024.02.23,4865,weekly,weeklyDown5
2024.02.19,2024.02.23,5011,weekly_pivot_stacked_monday,weeklyPivot
2024.02.19,2024.02.23,5045,weekly_stacked_monday,weeklyUp1
2024.02.19,2024.02.23,5067,weekly_stacked_friday,weeklyUp2
2024.02.19,2024.02.23,5085,weekly,weeklyUp3
2024.02.19,2024.02.23,5115,weekly_stacked_friday,weeklyUp4
2024.02.19,2024.02.23,5135,weekly_stacked_friday,weeklyUp5
2024.02.21,2024.02.21,4978,daily_wednesday,dailyDown1
2024.02.21,2024.02.21,4995,daily_wednesday_pivot,dailyPivot
2024.02.21,2024.02.21,5012,daily_wednesday,dailyUp1
2024.02.21,2024.02.21,5032,daily_wednesday,dailyUp2
2024.02.22,2024.02.22,4987,daily_thursday,dailyDown1
2024.02.22,2024.02.22,4998,daily_thursday_pivot,dailyPivot
2024.02.22,2024.02.22,5012,daily_thursday,dailyUp1
2024.02.22,2024.02.22,5032,daily_thursday,dailyUp2
2024.02.23,2024.02.23,5071,daily_friday,dailyDown1
2024.02.23,2024.02.23,5055,daily_friday,dailyDown3
2024.02.23,2024.02.23,5091,daily_friday_pivot,dailyPivot
2024.02.26,2024.02.26,5071,daily_monday,dailyDown1
2024.02.26,2024.02.26,5093,daily_monday_pivot,dailyPivot
2024.02.26,2024.02.26,5114,daily_monday,dailyUp1
2024.02.26,2024.03.01,5067,weekly_stacked_monday_tuesday_wednesday,weeklyDown1
2024.02.26,2024.03.01,5030,weekly,weeklyDown2
2024.02.26,2024.03.01,5000,weekly,weeklyDown3
2024.02.26,2024.03.01,4959,weekly,weeklyDown4
2024.02.26,2024.03.01,4930,weekly,weeklyDown5
2024.02.26,2024.03.01,5090,weekly_pivot,weeklyPivot
2024.02.26,2024.03.01,5135,weekly_stacked_friday_monday,weeklyUp1
2024.02.26,2024.03.01,5165,weekly,weeklyUp2
2024.02.26,2024.03.01,5195,weekly,weeklyUp3
2024.02.26,2024.03.01,5225,weekly,weeklyUp4
2024.02.26,2024.03.01,5260,weekly,weeklyUp5
2024.02.27,2024.02.27,5071,daily_tuesday,dailyDown1
2024.02.27,2024.02.27,5055,daily_tuesday,dailyDown3
2024.02.27,2024.02.27,5045,daily_tuesday,dailyDown4
2024.02.27,2024.02.27,5093,daily_tuesday_pivot,dailyPivot
2024.02.27,2024.02.27,5111,daily_tuesday,dailyUp1
2024.02.27,2024.02.27,5121,daily_tuesday,dailyUp2
2024.02.28,2024.02.28,5071,daily_wednesday,dailyDown1
2024.02.28,2024.02.28,5055,daily_wednesday,dailyDown3
2024.02.28,2024.02.28,5045,daily_wednesday,dailyDown4
2024.02.28,2024.02.28,5093,daily_wednesday_pivot,dailyPivot
2024.02.28,2024.02.28,5111,daily_wednesday,dailyUp1
2024.02.28,2024.02.28,5121,daily_wednesday,dailyUp2
2024.03.01,2024.03.01,5089,daily_friday,dailyDown1
2024.03.01,2024.03.01,5071,daily_friday,dailyDown2
2024.03.01,2024.03.01,5106,daily_friday_pivot,dailyPivot
2024.03.01,2024.03.01,5121,daily_friday,dailyUp1
2024.03.04,2024.03.04,5106,daily_monday,dailyDown2
2024.03.04,2024.03.04,5139,daily_monday_pivot,dailyPivot
2024.03.04,2024.03.04,5165,daily_monday,dailyUp2
2024.03.04,2024.03.04,5182,daily_monday,dailyUp3
2024.03.04,2024.03.08,5085,weekly,weeklyDown1
2024.03.04,2024.03.08,5071,weekly_stacked_thursday_wednesday,weeklyDown2
2024.03.04,2024.03.08,5055,weekly_stacked_wednesday,weeklyDown3
2024.03.04,2024.03.08,5030,weekly,weeklyDown4
2024.03.04,2024.03.08,4498,weekly,weeklyDown5
2024.03.04,2024.03.08,5123,weekly_pivot_stacked_friday_monday_thursday_tuesday_wednesday,weeklyPivot
2024.03.04,2024.03.08,5149,weekly_stacked_friday_monday_thursday_tuesday,weeklyUp1
2024.03.04,2024.03.08,5195,weekly_stacked_friday,weeklyUp2
2024.03.04,2024.03.08,5215,weekly,weeklyUp3
2024.03.04,2024.03.08,5245,weekly,weeklyUp4
2024.03.04,2024.03.08,5265,weekly,weeklyUp5
2024.03.05,2024.03.05,5106,daily_tuesday,dailyDown2
2024.03.05,2024.03.05,5139,daily_tuesday_pivot,dailyPivot
2024.03.05,2024.03.05,5165,daily_tuesday,dailyUp2
2024.03.05,2024.03.05,5182,daily_tuesday,dailyUp3
2024.03.06,2024.03.06,5045,daily_wednesday,dailyDown3
2024.03.06,2024.03.06,5097,daily_wednesday_pivot,dailyPivot
2024.03.06,2024.03.06,5107,daily_wednesday,dailyUp1
2024.03.07,2024.03.07,5099,daily_thursday,dailyDown1
2024.03.07,2024.03.07,5135,daily_thursday,dailyUp1
2024.03.08,2024.03.08,5133,daily_friday,dailyDown1
2024.03.08,2024.03.08,5165,daily_friday,dailyUp1
2024.03.08,2024.03.08,5182,daily_friday,dailyUp2
2024.03.11,2024.03.11,5165,daily_monday,dailyDown1
2024.03.11,2024.03.11,5230,daily_monday,dailyUp2
2024.03.11,2024.03.15,5155,weekly_stacked_monday_tuesday,weeklyDown1
2024.03.11,2024.03.15,5115,weekly,weeklyDown2
2024.03.11,2024.03.15,5085,weekly,weeklyDown3
2024.03.11,2024.03.15,5063,weekly,weeklyDown4
2024.03.11,2024.03.15,5030,weekly,weeklyDown5
2024.03.11,2024.03.15,5192,weekly_pivot_stacked_friday_monday_thursday_tuesday_wednesday,weeklyPivot
2024.03.11,2024.03.15,5220,weekly_stacked_monday_tuesday,weeklyUp1
2024.03.11,2024.03.15,5260,weekly_stacked_friday_thursday_wednesday,weeklyUp2
2024.03.11,2024.03.15,5290,weekly_stacked_thursday_wednesday,weeklyUp3
2024.03.11,2024.03.15,5323,weekly,weeklyUp4
2024.03.11,2024.03.15,5355,weekly,weeklyUp5
2024.03.12,2024.03.12,5165,daily_tuesday,dailyDown1
2024.03.12,2024.03.12,5230,daily_tuesday,dailyUp2
2024.03.13,2024.03.13,5221,daily_wednesday,dailyDown1
2024.03.13,2024.03.13,5202,daily_wednesday,dailyDown2
2024.03.13,2024.03.13,5238,daily_wednesday_pivot,dailyPivot
2024.03.13,2024.03.13,5280,daily_wednesday,dailyUp2
2024.03.14,2024.03.14,5221,daily_thursday,dailyDown1
2024.03.14,2024.03.14,5202,daily_thursday,dailyDown2
2024.03.14,2024.03.14,5243,daily_thursday_pivot,dailyPivot
2024.03.14,2024.03.14,5280,daily_thursday,dailyUp2
2024.03.15,2024.03.15,5180,daily_friday,dailyDown2
2024.03.15,2024.03.15,5221,daily_friday_pivot,dailyPivot
2024.03.15,2024.03.15,5243,daily_friday,dailyUp1
2024.03.18,2024.03.18,5165,daily_monday,dailyDown1
2024.03.18,2024.03.18,5211,daily_monday,dailyUp1
2024.03.18,2024.03.22,5155,weekly_stacked_monday,weeklyDown1
2024.03.18,2024.03.22,5115,weekly,weeklyDown2
2024.03.18,2024.03.22,5085,weekly,weeklyDown3
2024.03.18,2024.03.22,5063,weekly,weeklyDown4
2024.03.18,2024.03.22,5030,weekly,weeklyDown5
2024.03.18,2024.03.22,5193,weekly_pivot_stacked_monday_tuesday_wednesday,weeklyPivot
2024.03.18,2024.03.22,5221,weekly_stacked_monday,weeklyUp1
2024.03.18,2024.03.22,5260,weekly_stacked_friday_thursday_tuesday_wednesday,weeklyUp2
2024.03.18,2024.03.22,5290,weekly_stacked_friday_thursday_wednesday,weeklyUp3
2024.03.18,2024.03.22,5323,weekly_stacked_friday_thursday,weeklyUp4
2024.03.18,2024.03.22,5355,weekly,weeklyUp5
2024.03.19,2024.03.19,5201,daily_tuesday,dailyDown1
2024.03.19,2024.03.19,5173,daily_tuesday,dailyDown3
2024.03.19,2024.03.19,5217,daily_tuesday_pivot,dailyPivot
2024.03.19,2024.03.19,5233,daily_tuesday,dailyUp1
2024.03.19,2024.03.19,5243,daily_tuesday,dailyUp2
2024.03.20,2024.03.20,5226,daily_wednesday,dailyDown1
2024.03.20,2024.03.20,5202,daily_wednesday,dailyDown2
2024.03.20,2024.03.20,5239,daily_wednesday_pivot,dailyPivot
2024.03.20,2024.03.20,5280,daily_wednesday,dailyUp2
2024.03.21,2024.03.21,5247,daily_thursday,dailyDown2
2024.03.21,2024.03.21,5273,daily_thursday_pivot,dailyPivot
2024.03.21,2024.03.21,5308,daily_thursday,dailyUp2
2024.03.22,2024.03.22,5273,daily_friday,dailyDown2
2024.03.22,2024.03.22,5308,daily_friday_pivot,dailyPivot
2024.03.22,2024.03.22,5337,daily_friday,dailyUp2
2024.03.25,2024.03.25,5273,daily_monday,dailyDown1
2024.03.25,2024.03.25,5260,daily_monday,dailyDown2
2024.03.25,2024.03.25,5308,daily_monday,dailyUp1
2024.03.25,2024.03.25,5337,daily_monday,dailyUp3
2024.03.25,2024.03.29,5250,weekly,weeklyDown1
2024.03.25,2024.03.29,5225,weekly_stacked_wednesday,weeklyDown2
2024.03.25,2024.03.29,5195,weekly,weeklyDown3
2024.03.25,2024.03.29,5157,weekly,weeklyDown4
2024.03.25,2024.03.29,5129,weekly,weeklyDown5
2024.03.25,2024.03.29,5290,weekly_pivot_stacked_monday_tuesday,weeklyPivot
2024.03.25,2024.03.29,5323,weekly_stacked_monday_thursday_tuesday,weeklyUp1
2024.03.25,2024.03.29,5355,weekly_stacked_thursday,weeklyUp2
2024.03.25,2024.03.29,5385,weekly,weeklyUp3
2024.03.25,2024.03.29,5410,weekly,weeklyUp4
2024.03.25,2024.03.29,5440,weekly,weeklyUp5
2024.03.26,2024.03.26,5273,daily_tuesday,dailyDown1
2024.03.26,2024.03.26,5260,daily_tuesday,dailyDown2
2024.03.26,2024.03.26,5247,daily_tuesday,dailyDown3
2024.03.26,2024.03.26,5308,daily_tuesday,dailyUp1
2024.03.27,2024.03.27,5260,daily_wednesday,dailyDown1
2024.03.27,2024.03.27,5247,daily_wednesday,dailyDown2
2024.03.27,2024.03.27,5278,daily_wednesday_pivot,dailyPivot
2024.03.27,2024.03.27,5288,daily_wednesday,dailyUp1
2024.03.27,2024.03.27,5308,daily_wednesday,dailyUp2
2024.03.28,2024.03.28,5284,daily_thursday,dailyDown1
2024.03.28,2024.03.28,5260,daily_thursday,dailyDown2
2024.03.28,2024.03.28,5294,daily_thursday_pivot,dailyPivot
2024.03.28,2024.03.28,5337,daily_thursday,dailyUp2
2024.04.01,2024.04.01,5284,daily_monday,dailyDown1
2024.04.01,2024.04.01,5337,daily_monday,dailyUp2
2024.04.01,2024.04.05,5294,weekly_stacked_monday_thursday_tuesday_wednesday,weeklyDown1
2024.04.01,2024.04.05,5263,weekly_stacked_monday_thursday_tuesday,weeklyDown2
2024.04.01,2024.04.05,5245,weekly,weeklyDown3
2024.04.01,2024.04.05,5215,weekly_stacked_friday_thursday_wednesday,weeklyDown4
2024.04.01,2024.04.05,5193,weekly,weeklyDown5
2024.04.01,2024.04.05,5323,weekly_pivot_stacked_monday_tuesday,weeklyPivot
2024.04.01,2024.04.05,5355,weekly_stacked_monday,weeklyUp1
2024.04.01,2024.04.05,5375,weekly,weeklyUp2
2024.04.01,2024.04.05,5405,weekly,weeklyUp3
2024.04.01,2024.04.05,5440,weekly,weeklyUp4
2024.04.01,2024.04.05,5470,weekly,weeklyUp5
2024.04.02,2024.04.02,5284,daily_tuesday,dailyDown1
2024.04.02,2024.04.02,5313,daily_tuesday,dailyUp1
2024.04.02,2024.04.02,5333,daily_tuesday,dailyUp3
2024.04.03,2024.04.03,5247,daily_wednesday,dailyDown1
2024.04.03,2024.04.03,5225,daily_wednesday,dailyDown2
2024.04.03,2024.04.03,5257,daily_wednesday_pivot,dailyPivot
2024.04.03,2024.04.03,5270,daily_wednesday,dailyUp1
2024.04.03,2024.04.03,5282,daily_wednesday,dailyUp2
2024.04.04,2024.04.04,5247,daily_thursday,dailyDown1
2024.04.04,2024.04.04,5225,daily_thursday,dailyDown2
2024.04.04,2024.04.04,5282,daily_thursday,dailyUp1
2024.04.04,2024.04.04,5313,daily_thursday,dailyUp3
2024.04.05,2024.04.05,5173,daily_friday,dailyDown1
2024.04.05,2024.04.05,5155,daily_friday,dailyDown2
2024.04.05,2024.04.05,5204,daily_friday_pivot,dailyPivot
2024.04.05,2024.04.05,5237,daily_friday,dailyUp2
2024.04.05,2024.04.05,5247,daily_friday,dailyUp3
2024.04.08,2024.04.08,5231,daily_monday,dailyDown1
2024.04.08,2024.04.08,5211,daily_monday,dailyDown2
2024.04.08,2024.04.08,5263,daily_monday,dailyUp1
2024.04.08,2024.04.08,5293,daily_monday,dailyUp2
2024.04.08,2024.04.12,5195,weekly,weeklyDown1
2024.04.08,2024.04.12,5160,weekly,weeklyDown2
2024.04.08,2024.04.12,5130,weekly,weeklyDown3
2024.04.08,2024.04.12,5085,weekly,weeklyDown4
2024.04.08,2024.04.12,5063,weekly,weeklyDown5
2024.04.08,2024.04.12,5247,weekly_pivot_stacked_friday_monday_thursday_tuesday_wednesday,weeklyPivot
2024.04.08,2024.04.12,5323,weekly,weeklyUp1
2024.04.08,2024.04.12,5345,weekly,weeklyUp2
2024.04.08,2024.04.12,5375,weekly,weeklyUp3
2024.04.08,2024.04.12,5405,weekly,weeklyUp4
2024.04.08,2024.04.12,5440,weekly,weeklyUp5
2024.04.09,2024.04.09,5231,daily_tuesday,dailyDown1
2024.04.09,2024.04.09,5211,daily_tuesday,dailyDown2
